# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
8171,"Discover the mesmerizing allure of this 1.06 carat oval natural diamond from ColourDiam. Certified by GIA, it showcases a rare Fancy Deep Brownish Greenish Yellow hue and SI1 clarity. Elevate your collection with this distinctive gemstone, backed by our complimentary worldwide shipping.",1.05ct M SI1 Heart GIA Natural Diamond,in stock,new,120284.22 THB,https://colourdiam.com/diamonddetails/Menu/8171,https://www.colourdiam.com/Product/Diamond/8171/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6192,"Immerse yourself in the exceptional radiance of this 1.06-carat pear natural diamond, certified by GIA. Featuring an E colour and VVS2 clarity, this 9.02 x 5.81 x 3.67 mm masterwork delivers breathtaking brilliance. Enjoy complimentary worldwide shipping with every order.",1.05ct N SI1 GIA Pear Natural Diamond,in stock,new,237200.34 THB,https://colourdiam.com/diamonddetails/Menu/6192,https://www.colourdiam.com/Product/Diamond/6192/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6039,"Discover the understated warmth of this 1.06 carat Q-R color round natural diamond, certified by GIA with I2 clarity. Measuring 6.18 x 6.12 x 4.37 mm, this ethically sourced gem offers a vintage champagne allure. Enjoy complimentary worldwide shipping on this unique piece.",1.04ct Fancy Light Yellow Round GIA Diamond,in stock,new,31153.51 THB,https://colourdiam.com/diamonddetails/Menu/6039,https://www.colourdiam.com/Product/Diamond/6039/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9511,"Discover the exceptional 1.06 carat pear fancy light greenish yellow diamond, GIA certified for uncompromising beauty. This VS1 clarity masterpiece features excellent polish and symmetry, radiating unique organic warmth. Enjoy complimentary insured worldwide shipping with your investment in natural rarity.",1.04ct Fancy White Radiant GIA Diamond,in stock,new,64151.58 THB,https://colourdiam.com/diamonddetails/Menu/9511,https://www.colourdiam.com/Product/Diamond/9511/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9540,"Discover the exceptional character of this 1.05 carat pear natural diamond, certified by GIA. Featuring an SI1 clarity and strong fluorescence, this unique 8.38 x 4.93 x 3.41 mm gem offers breathtaking brilliance. Enjoy complimentary worldwide shipping on your exquisite ColourDiam purchase.",1.04ct Q-R SI1 Pear Natural Diamond IGI,in stock,new,23829.89 THB,https://colourdiam.com/diamonddetails/Menu/9540,https://www.colourdiam.com/Product/Diamond/9540/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6188,"Discover the exceptional 1.05-carat G VVS1 princess natural diamond from ColourDiam. Certified by GIA (2446000000), this pristine gemstone combines modern geometric brilliance with absolute clarity. Enjoy complimentary insured worldwide shipping on this rare masterpiece.",1.03ct M VS1 Pear GIA Natural Diamond,in stock,new,283337.58 THB,https://colourdiam.com/diamonddetails/Menu/6188,https://www.colourdiam.com/Product/Diamond/6188/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9531,"Discover the profound romance of this 1.05-carat heart-cut natural diamond, featuring a warm M color and SI1 clarity. Certified by GIA and complete with free worldwide shipping, this 5.79 x 6.31 x 3.68 mm treasure is uniquely poised for an unforgettable bespoke ring.",1.03ct K VS1 GIA Certified Oval Natural Diamond,in stock,new,27801.54 THB,https://colourdiam.com/diamonddetails/Menu/9531,https://www.colourdiam.com/Product/Diamond/9531/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5762,"Discover the enchanting warmth of this GIA-certified 1.04-carat round natural diamond from ColourDiam. Featuring a delicate fancy light yellow hue and exceptional round brilliance, this treasure promises timeless elegance. Enjoy complimentary insured worldwide shipping on your order.",1.03 Carat M SI1 Heart GIA Natural Diamond,in stock,new,49172.79 THB,https://colourdiam.com/diamonddetails/Menu/5762,https://www.colourdiam.com/Product/Diamond/5762/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9532,"Discover the enchanting allure of this 1.04 carat pear-shaped natural diamond, featuring a rare light green yellow hue and SI2 clarity. Accompanied by official GIA certification, this exquisite gemstone measures 8.38 x 5.05 x 3.41 mm and comes with complimentary worldwide shipping.",1.03ct Faint Pink VS1 Round GIA Diamond,in stock,new,62941.17 THB,https://colourdiam.com/diamonddetails/Menu/9532,https://www.colourdiam.com/Product/Diamond/9532/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6077,"Discover the enchanting warmth of this 1.04 carat pear cut natural diamond, certified by IGI with SI1 clarity and Q-R colour. Measuring 8.13 X 5.13 X 3.30 mm with very good polish and symmetry, this rare gem captures the light with distinctive champagne undertones. Enjoy complimentary worldwide shipping with your acquisition.",1.03ct Fancy Brownish Yellow I1 Round GIA Diamond,in stock,new,43272.06 THB,https://colourdiam.com/diamonddetails/Menu/6077,https://www.colourdiam.com/Product/Diamond/6077/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
8590,"Discover the exceptional rarity of this GIA-certified 1.04-carat Fancy White radiant diamond, featuring dimensions of 6.27 x 5.01 x 3.77 mm and I2 clarity. This striking gemstone offers a mesmerizing icy brilliance tailored for sophisticated bespoke jewelry creations. Enjoy complimentary insured worldwide shipping with every order.",1.03ct Fancy Dark Brown Greenish Yellow GIA Diamond,in stock,new,59007.35 THB,https://colourdiam.com/diamonddetails/Menu/8590,https://www.colourdiam.com/Product/Diamond/8590/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9534,"Discover the romance of this 1.03-carat heart-shaped natural diamond, gracefully certified by GIA. Featuring an M colour and SI1 clarity, its 5.93 x 6.95 x 3.22 mm measurements radiate timeless elegance. Enjoy complimentary worldwide shipping on this exquisite piece from ColourDiam.",1.03ct Fancy Light Yellow Emerald Diamond GIA I1,in stock,new,27271.99 THB,https://colourdiam.com/diamonddetails/Menu/9534,https://www.colourdiam.com/Product/Diamond/9534/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9543,"Discover the exceptional allure of this GIA-certified 1.03-carat M color VS1 clarity pear natural diamond, measuring 8.09 x 5.11 x 3.38 mm with very good polish and symmetry. Exhibiting a sophisticated warm undertone and graceful teardrop silhouette, this rare gemstone is offered with complimentary worldwide shipping.",1.03ct Faint Pink VVS1 Pear GIA Natural Diamond,in stock,new,33700.3 THB,https://colourdiam.com/diamonddetails/Menu/9543,https://www.colourdiam.com/Product/Diamond/9543/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9544,"Discover the exceptional beauty of this 1.03-carat K color oval natural diamond, featuring VS1 clarity and GIA certification. Elegantly proportioned at 7.55 x 5.24 x 3.4 mm with no fluorescence, this rare gemstone radiates enduring warmth and brilliance. Enjoy complimentary worldwide shipping and secure delivery with ColourDiam.",1.03ct Fancy Light Greenish Yellow Pear GIA Diamond,in stock,new,31167.99 THB,https://colourdiam.com/diamonddetails/Menu/9544,https://www.colourdiam.com/Product/Diamond/9544/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8913,"Discover the enchanting beauty of a GIA-certified 1.03 carat round natural faint pink diamond, boasting VS1 clarity and exceptional cut grades. This rare gem radiates delicate blush tones, perfect for a bespoke heirloom piece. Enjoy complimentary insured worldwide shipping on your order.",1.03ct Fancy Brownish Greenish Yellow Round GIA Diamond,in stock,new,253239.88 THB,https://colourdiam.com/diamonddetails/Menu/8913,https://www.colourdiam.com/Product/Diamond/8913/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6040,"Discover the captivating warmth of this 1.03-carat round natural diamond, featuring a rare fancy brownish yellow hue. Certified by GIA with an I1 clarity, this unique gemstone offers exceptional character. Enjoy complimentary insured worldwide shipping on this exquisite piece.",1.03ct Fancy Dark Yellowish Green Gray Diamond GIA,in stock,new,34596.6 THB,https://colourdiam.com/diamonddetails/Menu/6040,https://www.colourdiam.com/Product/Diamond/6040/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6041,"Discover the exceptional character of this 1.03-carat round natural diamond from ColourDiam, certified by GIA. Featuring a rare Fancy Dark Brown Greenish Yellow hue and I2 clarity, this unique gemstone is accompanied by free worldwide shipping.",1.03ct Faint Pink I1 Natural Diamond,in stock,new,34596.6 THB,https://colourdiam.com/diamonddetails/Menu/6041,https://www.colourdiam.com/Product/Diamond/6041/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4753,"Discover the exceptional presence of this 1.03-carat emerald cut fancy light yellow natural diamond, certified by GIA. Featuring a sophisticated step-cut silhouette measuring 6.88x4.85x3.04 mm, it offers a distinct warmth and brilliance. Enjoy complimentary worldwide shipping with every acquisition from ColourDiam.",1.02ct Light Pink Cushion VS1 GIA Natural Diamond,in stock,new,27271.99 THB,https://colourdiam.com/diamonddetails/Menu/4753,https://www.colourdiam.com/Product/Diamond/4753/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6949,"Discover the exceptional beauty of this 1.03-carat pear natural diamond from ColourDiam. Certified by GIA with VVS1 clarity and a delicate Faint Pink hue, this rare gemstone boasts a graceful 9.61 x 4.97 x 2.96 mm profile and Excellent polish. Elevate your fine jewelry collection with this exquisite piece, backed by our complimentary insured worldwide shipping.",1.02ct Fancy Yellow Green Radiant Diamond GIA SI2,in stock,new,494791.77 THB,https://colourdiam.com/diamonddetails/Menu/6949,https://www.colourdiam.com/Product/Diamond/6949/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4845,"Discover the enchanting allure of this 1.03-carat pear natural diamond from ColourDiam. Exhibiting a rare Fancy Light Greenish Yellow hue and GIA certification, this unique 8.28x5.11x3.35 mm gemstone promises exceptional character. Enjoy complimentary insured worldwide shipping with your acquisition.",1.02 Carat Fancy Dark Violetish Gray Pear Diamond GIA,in stock,new,87660.12 THB,https://colourdiam.com/diamonddetails/Menu/4845,https://www.colourdiam.com/Product/Diamond/4845/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4141,"Discover the rare beauty of this 1.03-carat round natural diamond from ColourDiam, featuring a mesmerizing Fancy Brownish Greenish Yellow hue and GIA certification #1374000000. Expertly crafted with Very Good polish and symmetry, this 1.03-carat treasure is offered with our complimentary worldwide shipping. Elevate your collection with this exceptional 1.03-carat masterpiece today.",1.02ct Fancy Light Orangy Pink Oval Diamond GIA SI2,in stock,new,70127.97 THB,https://colourdiam.com/diamonddetails/Menu/4141,https://www.colourdiam.com/Product/Diamond/4141/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5747,"Discover the mesmerizing allure of this 1.03-carat round natural diamond from ColourDiam, certified by GIA with report 6426000000. Featuring a rare Fancy Dark Yellowish Green Gray hue and I3 clarity, this 6.27X6.32X3.96 mm masterpiece offers an exclusive aesthetic for connoisseurs. Enjoy complimentary worldwide shipping on this exceptional, one-of-a-kind investment piece.",1.02ct Fancy Light Green Yellow Pear Diamond GIA SI1,in stock,new,38959.98 THB,https://colourdiam.com/diamonddetails/Menu/5747,https://www.colourdiam.com/Product/Diamond/5747/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2375,"Discover the enchanting allure of this 1.03-carat Faint Pink diamond, certified by CGL and showcasing a unique fancy shape with I1 clarity. Measuring 5.94x6.09x4.18 mm with no fluorescence, this rare treasure exudes understated elegance. Enjoy complimentary worldwide shipping with every order from ColourDiam.",1.02ct L SI2 Pear GIA Natural Diamond,in stock,new,62335.97 THB,https://colourdiam.com/diamonddetails/Menu/2375,https://www.colourdiam.com/Product/Diamond/2375/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,CGL,Fine Jewelry
5485,"Discover the enchanting allure of this 1.02-carat cushion natural diamond from ColourDiam. Graced by a delicate light pink hue and VS1 clarity, this GIA-certified treasure radiates refined elegance. Enjoy secure, complimentary worldwide shipping with your acquisition.",1.02ct M SI1 Heart GIA Natural Diamond,in stock,new,771634.59 THB,https://colourdiam.com/diamonddetails/Menu/5485,https://www.colourdiam.com/Product/Diamond/5485/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7549,"Discover the exceptional beauty of this 1.02 carat radiant natural diamond from ColourDiam. Certified by GIA, it features a captivating Fancy Yellow Green hue and SI2 clarity, perfectly cut into a brilliant radiant shape. Enjoy complimentary insured worldwide shipping with your acquisition.",1.02ct L VS2 GIA Certified Oval Diamond,in stock,new,300050.08 THB,https://colourdiam.com/diamonddetails/Menu/7549,https://www.colourdiam.com/Product/Diamond/7549/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
2677,"Discover the haunting beauty of this 1.02 carat pear-shaped natural diamond from ColourDiam. Exhibiting a rare Fancy Dark Violetish Gray hue and GIA certification, this unique 1.02 ct stone delivers mesmerizing intrigue. Enjoy complimentary worldwide shipping with every order.",1.02ct H SI2 GIA Certified Round Natural Diamond,in stock,new,428681.5 THB,https://colourdiam.com/diamonddetails/Menu/2677,https://www.colourdiam.com/Product/Diamond/2677/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9538,"Discover the romance of a 1.02-carat heart-shaped natural diamond, certified by GIA for enduring peace of mind. Featuring warm M color and eye-clean SI1 clarity, this unique gemstone captures the heart with its brilliant facet arrangement. Enjoy complimentary secure worldwide shipping on this exquisite piece.",1.02 Carat H SI2 Radiant Natural Diamond,in stock,new,27007.21 THB,https://colourdiam.com/diamonddetails/Menu/9538,https://www.colourdiam.com/Product/Diamond/9538/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9539,"Discover the enchanting warmth of this 1.02-carat oval natural diamond from ColourDiam. Certified by GIA, this SI1 clarity gem features an S-T color grade, exuding a romantic champagne radiance. Enjoy complimentary insured worldwide shipping with your acquisition.",1.02ct Q-R I2 Round GIA Natural Diamond,in stock,new,34723.56 THB,https://colourdiam.com/diamonddetails/Menu/9539,https://www.colourdiam.com/Product/Diamond/9539/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9541,"Discover the exceptional beauty of this GIA-certified 1.02-carat L color VS2 clarity oval natural diamond, measuring 7.16 x 5.07 x 3.5 mm with no fluorescence and very good polish and symmetry. Meticulously cut to showcase warm brilliance, this rare gemstone is a breathtaking choice for a bespoke engagement ring. Enjoy complimentary insured worldwide shipping with every order from ColourDiam.",1.02 Carat D VVS2 GIA Cushion Diamond,in stock,new,27778.85 THB,https://colourdiam.com/diamonddetails/Menu/9541,https://www.colourdiam.com/Product/Diamond/9541/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3915,"Discover the captivating allure of this 1.02-carat H SI2 radiant natural diamond, certified by IGI. Featuring exceptional brilliance and precise 6.60*5.07*3.39 proportions, this masterpiece is complemented by very good polish and symmetry with no fluorescence. Elevate your fine jewelry collection with ColourDiam's signature elegance and enjoy complimentary worldwide shipping.",1.02ct G SI2 Cushion GIA Natural Diamond,in stock,new,71376.2 THB,https://colourdiam.com/diamonddetails/Menu/3915,https://www.colourdiam.com/Product/Diamond/3915/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
9372,"Discover the enchanting warmth of this 1.02 carat pear natural diamond, certified by GIA. Featuring a distinct L color and SI2 clarity, this unique 8.64 x 5.49 x 3.58 mm gem radiates distinctive character. Enjoy complimentary insured worldwide shipping on this exquisite piece.",1.02ct E SI1 Princess GIA Natural Diamond,in stock,new,27007.21 THB,https://colourdiam.com/diamonddetails/Menu/9372,https://www.colourdiam.com/Product/Diamond/9372/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
95,"Discover the exceptional brilliance of this GIA-certified 1.02-carat H color round natural diamond, featuring SI2 clarity and precise measurements of 6.32X6.22X4.12 mm. Crafted by nature with zero fluorescence, this solitaire masterpiece radiates timeless elegance and fire. Enjoy complimentary insured worldwide shipping with your exclusive ColourDiam acquisition.",1.02ct S-T SI1 Oval GIA Natural Diamond,in stock,new,135036.05 THB,https://colourdiam.com/diamonddetails/Menu/95,https://www.colourdiam.com/Product/Diamond/95/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6037,"Discover the understated warmth of this 1.02-carat Q-R colour round natural diamond, certified by GIA. Featuring a brilliant round cut and I2 clarity, this ethically sourced treasure is paired with complimentary worldwide insured shipping. Elevate your bespoke jewellery creation with ColourDiam.",1.01ct Fancy Light Green Yellow Cushion GIA Diamond,in stock,new,29977.97 THB,https://colourdiam.com/diamonddetails/Menu/6037,https://www.colourdiam.com/Product/Diamond/6037/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6162,"Discover the exceptional 1.02-carat cushion natural diamond from ColourDiam, featuring an extraordinary D color and VVS2 clarity. Graced with GIA certification (1437000000) and an excellent polish, this breathtaking gemstone arrives with complimentary worldwide shipping.",1.01ct Fancy Light Grayish Greenish Yellow Pear VS1 GIA Diamond,in stock,new,146610.57 THB,https://colourdiam.com/diamonddetails/Menu/6162,https://www.colourdiam.com/Product/Diamond/6162/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6269,"Discover the exceptional beauty of this 1.02 carat cushion natural diamond, certified by GIA with G colour and SI2 clarity. Measuring 5.80 x 5.25 x 3.71 mm with excellent polish and zero fluorescence, it radiates timeless elegance. Enjoy complimentary worldwide shipping on this exquisite piece from ColourDiam.",1.01ct G SI1 GIA Certified Round Natural Diamond,in stock,new,93753.6 THB,https://colourdiam.com/diamonddetails/Menu/6269,https://www.colourdiam.com/Product/Diamond/6269/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9527,"Discover the exceptional beauty of this 1.02 carat pear-shaped natural diamond from ColourDiam. Certified by GIA with VS2 clarity and an alluring Fancy Brownish Greenish Yellow hue, it features excellent polish. Enjoy free worldwide shipping on this exquisite piece.",1.01 Carat D VVS2 Cushion Natural Diamond GIA,in stock,new,46298.08 THB,https://colourdiam.com/diamonddetails/Menu/9527,https://www.colourdiam.com/Product/Diamond/9527/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9275,"Discover the enchanting allure of this 1.02 carat pear-shaped natural diamond, featuring a rare fancy light green yellow hue and SI1 clarity. Certified by GIA, this exceptional 7.85 x 5.09 x 3.35 mm gemstone radiates extraordinary brilliance and unique charm. Enjoy complimentary insured worldwide shipping with your acquisition.",1.01ct J VS1 Radiant IGI Natural Diamond,in stock,new,96454.32 THB,https://colourdiam.com/diamonddetails/Menu/9275,https://www.colourdiam.com/Product/Diamond/9275/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4768,"Behold a mesmerizing 1.02-carat oval natural diamond from ColourDiam, exhibiting a rare Fancy Light Orangy Pink hue and SI2 clarity. Certified by GIA with excellent polish and symmetry, this enchanting gemstone radiates warm elegance. Enjoy complimentary worldwide shipping on this extraordinary creation.",1.01 Carat D VS1 Cushion GIA Natural Diamond,in stock,new,964543.24 THB,https://colourdiam.com/diamonddetails/Menu/4768,https://www.colourdiam.com/Product/Diamond/4768/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9195,"Discover the mesmerizing 1.01 carat radiant natural diamond, featuring a delicate faint green hue and VS1 clarity. Certified by GIA and accompanied by free worldwide shipping, this 5.54 x 5.53 x 3.53 mm masterpiece is an exceptionally rare find for sophisticated collectors.",1.01 Carat H SI2 Radiant Natural Diamond IGI Certified,in stock,new,76406.95 THB,https://colourdiam.com/diamonddetails/Menu/9195,https://www.colourdiam.com/Product/Diamond/9195/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9182,"Discover the enchanting beauty of this GIA-certified 1.01-carat round natural diamond from ColourDiam. Boasting an SI1 clarity and a rare very light green yellow hue, this 6.35 - 6.39 mm gemstone showcases exceptional polish and symmetry. Elevate your fine jewelry collection with this one-of-a-kind masterpiece, backed by our complimentary worldwide shipping.",1.01ct H VS2 Cushion GIA Natural Diamond,in stock,new,76406.95 THB,https://colourdiam.com/diamonddetails/Menu/9182,https://www.colourdiam.com/Product/Diamond/9182/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9584,"Discover the exceptional beauty of this 1.01 carat Faint Pink princess cut diamond. Certified by GIA with VS1 clarity and excellent polish, this natural gemstone offers unmatched brilliance. Enjoy complimentary insured worldwide shipping on your order.",1.01ct W-X SI1 Heart GIA Natural Diamond,in stock,new,267424.34 THB,https://colourdiam.com/diamonddetails/Menu/9584,https://www.colourdiam.com/Product/Diamond/9584/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
9585,"Discover the enchanting allure of this 1.01 carat pear natural diamond from ColourDiam. Featuring a delicate light greenish yellow hue and VS1 clarity, this GIA-certified masterpiece (Cert #6542000000) offers exceptional brilliance. Enjoy complimentary insured worldwide shipping on this unique acquisition.",1.01ct Y-Z SI1 Round GIA Natural Diamond,in stock,new,61125.56 THB,https://colourdiam.com/diamonddetails/Menu/9585,https://www.colourdiam.com/Product/Diamond/9585/still.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
